uniqid,model,actual,predicted,correct,domain,confidence,reasoning
70050453,gpt-5.1,East,East,True,authority and autonomy;political legitimacy,medium,"low tolerance minorities, strong order preference, high democracy importance, moderate institutional trust, conservative morality"
752051028,gpt-5.1,West,East,False,authority and autonomy;trust,medium,"Low immigration support, low generalized trust, order priority, strong democracy support, traditional family focus"
826050282,gpt-5.1,West,East,False,authority and autonomy;political legitimacy,medium,"Strong order preference, low protest willingness, low immigration support, mixed gender equality, moderate democracy satisfaction"
643721769,gpt-5.1,East,East,True,authority and autonomy;trust,medium,"Low political participation, low institutional trust, moderate democracy support, traditional on homosexuality, limited immigration support"
804050587,gpt-5.1,East,West,False,family;authority and autonomy,medium,"high family importance, tolerant to homosexuality, supports gender equality, moderate democracy satisfaction, low political participation"
31051429,gpt-5.1,East,East,True,authority and autonomy;political legitimacy,medium,"Strong family duty norms, low tolerance for homosexuality, high democracy importance, moderate institutional trust"
70050057,gpt-5.1,East,East,True,political legitimacy;authority and autonomy,medium,"low institutional confidence, strong support for redistribution, strong order preference, low protest experience"
100050124,gpt-5.1,East,East,True,political legitimacy;authority and autonomy,medium,"supports democracy, distrusts elections, favors strong leader, low political action, traditional on homosexuality"
100050281,gpt-5.1,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional gender views, moderate democracy support, medium immigration acceptance, medium institutional trust"
616051287,gpt-5.1,East,East,True,family;authority and autonomy,medium,"Traditional family focus, low tolerance for homosexuality, low protest readiness, high support for strong leaders"
51720117,gpt-5.1,East,West,False,family;authority and autonomy,medium,"strong democracy support, liberal on homosexuality, high immigration support, strong family importance, low political action"
804720389,gpt-5.1,East,East,True,authority and autonomy;political legitimacy,medium,"strong order, equality, welfare preferences, low protest, low institutional trust, traditional morality"
756052929,gpt-5.1,West,West,True,authority and autonomy;trust,medium,"High tolerance for homosexuality, supports free elections, trusts family, low church confidence, approves immigration"
826070686,gpt-5.1,West,West,True,authority and autonomy;political legitimacy,medium,"supports homosexuality, high protest potential, high democratic ideals, moderate institutional trust, positive immigration attitude"
112051389,gpt-5.1,East,East,True,authority and autonomy;political legitimacy,medium,"strong support for democracy, low institutional trust, traditional family focus, skeptical of authority"
40050720,gpt-5.1,West,East,False,authority and autonomy;political legitimacy,medium,"order over participation, low tolerance for immigrants and homosexuals, strong equality, moderate democracy satisfaction"
703050773,gpt-5.1,East,East,True,authority and autonomy;political legitimacy,medium,"Strong leader support, low institutional trust, low immigration rating, traditional gender views, economic priorities"
276051759,gpt-5.1,West,West,True,family;authority and autonomy,medium,"High divorce acceptance, egalitarian gender views, democratic rights prioritized, moderate institutional trust, negative immigration view"
428050012,gpt-5.1,East,East,True,authority and autonomy;trust,medium,"High obedience, low political participation, low neighbour tolerance, moderate democracy support, low immigration support"
643050384,gpt-5.1,East,East,True,family;authority and autonomy,medium,"Traditional family focus, order over participation, low tolerance for homosexuality, moderate institutional trust, low activism"
203720682,gpt-5.1,East,West,False,authority and autonomy;family,medium,"liberal on homosexuality, supports euthanasia, high divorce acceptance, moderate democracy importance, moderate institutional trust"
276050847,gpt-5.1,West,West,True,authority and autonomy;trust,medium,"strong support for homosexuality and euthanasia, high institutional skepticism, high generalized trust, low immigration support"
112050769,gpt-5.1,East,East,True,family;authority and autonomy,medium,"Traditional gender views, moderate democracy support, low immigration enthusiasm, moderate institutional trust, limited political action"
804051339,gpt-5.1,East,East,True,authority and autonomy;political legitimacy,medium,"low political participation, order over freedom, low homosexuality acceptance, traditional child qualities, moderate democracy satisfaction"
51720087,gpt-5.1,East,East,True,authority and autonomy;political legitimacy,medium,"Strong order preference, low political participation, low tolerance, strong child duty, high democracy importance"
208050231,gpt-5.1,West,West,True,authority and autonomy;family,medium,"supports homosexual parenting, liberal on abortion and euthanasia, high democracy importance, low religiosity"
51051005,gpt-5.1,East,East,True,authority and autonomy;political legitimacy,medium,"strong order, strong leader support, low institutional trust, traditional gender views, harsh on homosexuality"
208052760,gpt-5.1,West,West,True,family;authority and autonomy,medium,"high democracy support, high family importance, low immigration rating, moderate gender traditionalism, older female"
643720772,gpt-5.1,East,East,True,authority and autonomy;political legitimacy,medium,"high importance of order and income equality, low protest participation, traditional family focus, low trust"
8050734,gpt-5.1,East,East,True,political legitimacy;authority and autonomy,medium,"low political satisfaction, strong democracy support, low protest, traditional morals, gender equality, institutional distrust"
703720348,gpt-5.1,East,East,True,authority and autonomy;family,medium,"Strong family focus, traditional on homosexuality, low political action, egalitarian democracy expectations, moderate trust"
804050716,gpt-5.1,East,East,True,family;authority and autonomy,medium,"low tolerance minorities, obedience valued, traditional child qualities, moderate democracy support, low institutional trust"
8050595,gpt-5.1,East,West,False,authority and autonomy;trust,medium,"low institutional confidence, supports free elections and equal rights, low political participation, pro-immigration, family-trusting"
348051145,gpt-5.1,East,East,True,authority and autonomy;trust,medium,"Low tolerance for immigrants, strong obedience and parental duty, low institutional trust, supports strong leader"
380051759,gpt-5.1,West,East,False,authority and autonomy;political legitimacy,medium,"low tolerance minorities, strong economic role for state, moderate protest, moderate democracy satisfaction, traditional family"
724051041,gpt-5.1,West,East,False,authority and autonomy;family,medium,"low neighbour tolerance, strong order priority, high family trust, moderate democracy support, older cohort"
203720465,gpt-5.1,East,East,True,authority and autonomy;political legitimacy,medium,"order prioritized over freedom, low democracy satisfaction, strong leader support, traditional gender views, low tolerance"
643720680,gpt-5.1,East,West,False,authority and autonomy;political legitimacy,medium,"supports child autonomy, moderate gender equality, accepts immigration, prioritizes participation, moderate institutional trust, secular"
276720518,gpt-5.1,West,West,True,authority and autonomy;political legitimacy,medium,"supports democracy, accepts immigration, tolerant of homosexuality, moderate institutional trust, favors participation over order"
703050528,gpt-5.1,East,East,True,authority and autonomy;political legitimacy,medium,"low tolerance minorities, strong leader support, low democracy importance, traditional gender views, high institutional trust"
620050946,gpt-5.1,West,West,True,political legitimacy;authority and autonomy,medium,"high democratic satisfaction, supports free elections, opposes army rule, tolerant of homosexuality, gender-egalitarian tendencies"
528721763,gpt-5.1,West,East,False,authority and autonomy;trust,medium,"low tolerance for immigrants and homosexuals, order over freedoms, moderate institutional trust, traditional child qualities"
528720687,gpt-5.1,West,West,True,authority and autonomy;family,medium,"strong support for civil rights, gender equality, permissive sexuality, low political action, moderate institutional trust"
528050231,gpt-5.1,West,West,True,authority and autonomy;family,medium,"high tolerance of homosexuality, supports gender equality, low religiosity, accepts political participation, moderate institutional trust"
724051125,gpt-5.1,West,West,True,authority and autonomy;political legitimacy,medium,"supports free elections, civil rights, democracy, accepts immigration, low church confidence, supports political protest"
380050515,gpt-5.1,West,West,True,authority and autonomy;trust,medium,"Egalitarian gender views, supports political participation, high generalized trust, permissive on homosexuality, abortion, euthanasia"
620050878,gpt-5.1,West,West,True,authority and autonomy;family,medium,"supports gender equality, tolerant of homosexuality, low political participation, moderate redistribution, moderate institutional trust"
642720133,gpt-5.1,East,East,True,authority and autonomy;political legitimacy,medium,"strong order, obedience, religious faith, low political participation, strong leader support, egalitarian economics"
642720411,gpt-5.1,East,East,True,authority and autonomy;family,high,"strong intolerance toward outgroups, strict moral conservatism, high family importance, low immigration support"
51051461,gpt-5.1,East,East,True,authority and autonomy;political legitimacy,medium,"traditional gender views, strong family focus, low protest participation, order prioritized, skeptical about elections"
705050965,gpt-5.1,East,West,False,authority and autonomy;family,medium,"Strong support for homosexuality, abortion, divorce, gender equality, low religiosity, low institutional confidence"
642051385,gpt-5.1,East,East,True,family;authority and autonomy,medium,"Traditional family importance, religious faith for children, low tolerance diversity, supports strong leader, low institutional trust"
112050258,gpt-5.1,East,East,True,authority and autonomy;political legitimacy,medium,"strong order priority, low political satisfaction, low institutional trust, traditional morality, skeptical elections"
616051040,gpt-5.1,East,East,True,authority and autonomy;political legitimacy,high,"strong order preference, low institutional confidence, high democracy support, low immigration enthusiasm, older cohort"
528720411,gpt-5.1,West,West,True,authority and autonomy;family,medium,"supports homosexuality, liberal on abortion and euthanasia, distrusts institutions, low immigration support"
380052047,gpt-5.1,West,West,True,authority and autonomy;political legitimacy,medium,"supports homosexuality, supports abortion, supports divorce, supports euthanasia, supports democracy, moderate institutional trust"
705050623,gpt-5.1,East,West,False,authority and autonomy;political legitimacy,medium,"strong support for civil rights, high tolerance of homosexuality, low institutional confidence, democratic ideals"
380051467,gpt-5.1,West,West,True,authority and autonomy;family,medium,"high support for free elections, civil rights, gender equality, euthanasia, moderate institutional trust"
643720936,gpt-5.1,East,East,True,authority and autonomy;trust,medium,"Low trust in strangers, low political activism, traditional gender views, skeptical about immigration, supports order"
