uniqid,model,actual,predicted,correct,domain,confidence,reasoning
250051510,llama-3.3-70b-versatile,West,West,True,family; trust,medium,"high family importance, moderate trust, low religious attendance"
804720852,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"High democracy, low institutional confidence, traditional family values"
756051406,llama-3.3-70b-versatile,West,West,True,religion; family,medium,"High democracy perception, strong institutional confidence, traditional family values"
528051314,llama-3.3-70b-versatile,West,West,True,religion; family,medium,"attends church, believes in God, values family"
620051196,llama-3.3-70b-versatile,West,West,True,religion; family,medium,"attends church, traditional family values, trusts institutions"
268050619,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"high church confidence, traditional family values, low tolerance for immigrants"
642050276,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"attends church, traditional family values, low tolerance for immigrants"
578050424,llama-3.3-70b-versatile,West,West,True,religion; family,medium,"attends church rarely, traditional family values, low trust in institutions"
826070607,llama-3.3-70b-versatile,West,West,True,religion; family,medium,"High church confidence, traditional family values, low tolerance for social deviance"
616050330,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"attends church, traditional family values, trusts institutions"
70050453,llama-3.3-70b-versatile,East,West,False,family; trust,medium,"values family, trusts people, tolerates homosexuals, supports democracy"
752051028,llama-3.3-70b-versatile,West,West,True,family; trust,medium,"low religion importance, medium trust, low political legitimacy"
826050282,llama-3.3-70b-versatile,West,West,True,religion; family,medium,"attends church never, trusts institutions, values family"
643721769,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"attends church on holy days, believes in God, heaven, hell, importance of God in life is 5, trusts family and people you know."
804050587,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"attends church, values family, trusts institutions, tolerates neighbours"
31051429,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"High family importance, traditional gender roles, strong religious identity"
70050057,llama-3.3-70b-versatile,East,East,True,religion; family,medium,"low institutional trust, traditional family values, low tolerance"
100050124,llama-3.3-70b-versatile,East,West,False,family; trust,medium,"low religion importance, high tolerance, low political legitimacy"
100050281,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"High religion importance, traditional family values, moderate tolerance"
616051287,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"attends church, values family, traditional gender roles, trusts institutions"
51720117,llama-3.3-70b-versatile,East,West,False,religion; family,high,"High church confidence, strong family values, high trust in institutions"
804720389,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"High democracy, trust in people, religious attendance, importance of God"
756052929,llama-3.3-70b-versatile,West,West,True,family; trust,medium,"high family importance, low religious attendance, high tolerance not shown"
826070686,llama-3.3-70b-versatile,West,West,True,family; trust,medium,"values family, tolerates immigrants, trusts people"
112051389,llama-3.3-70b-versatile,East,West,False,family; trust,medium,"family important, trusts people, tolerates neighbours"
40050720,llama-3.3-70b-versatile,West,West,True,family; trust,medium,"family important, trusts family, tolerates immigrants"
703050773,llama-3.3-70b-versatile,East,East,True,religion; family,medium,"low church attendance, low trust in institutions, traditional family values"
276051759,llama-3.3-70b-versatile,West,West,True,family; trust,medium,"family important, trusts people, tolerates homosexuality"
428050012,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"low church attendance, low religious identity, trusts institutions"
643050384,llama-3.3-70b-versatile,East,West,False,family; trust,medium,"family important, trusts people, tolerates homosexuals, prioritizes democracy"
203720682,llama-3.3-70b-versatile,East,West,False,family; trust,medium,"high family importance, moderate trust, low religion importance"
276050847,llama-3.3-70b-versatile,West,West,True,family; trust,medium,"values family, trusts people, tolerates some groups"
112050769,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"low church attendance, low trust in institutions, high tolerance"
804051339,llama-3.3-70b-versatile,East,West,False,family; trust,medium,"family important, trusts people, tolerates homosexuals"
51720087,llama-3.3-70b-versatile,East,West,False,religion; family,high,"High church confidence, traditional family values, strong religious identity"
208050231,llama-3.3-70b-versatile,West,West,True,trust; family,medium,"high trust, gender equality, low religion importance"
51051005,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"attends church rarely, traditional family values, low institutional confidence"
208052760,llama-3.3-70b-versatile,West,West,True,family; trust,medium,"high family importance, moderate trust, low tolerance for immigrants"
643720772,llama-3.3-70b-versatile,East,West,False,family; trust,medium,"high family importance, moderate trust, tolerance of minorities"
8050734,llama-3.3-70b-versatile,East,West,False,trust; family,medium,"high institutional confidence, low religion importance, high election quality"
703720348,llama-3.3-70b-versatile,East,West,False,family; trust,medium,"high democracy perceptions, low justifiable behaviors, high trust in people"
804050716,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"attends church, traditional family values, trusts family"
8050595,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"attends church on holy days, believes in God, prioritizes family"
348051145,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"High church confidence, traditional family values, strong religious identity"
380051759,llama-3.3-70b-versatile,West,West,True,religion; family,medium,"attends church, believes in God, traditional family values, high trust in people"
724051041,llama-3.3-70b-versatile,West,West,True,religion; family,medium,"attends church, traditional family values, trusts institutions"
203720465,llama-3.3-70b-versatile,East,West,False,family; trust,medium,"family important, trusts people, tolerates homosexuals, supports democracy"
643720680,llama-3.3-70b-versatile,East,West,False,family; trust,medium,"high education, trusts people, tolerates homosexuals"
276720518,llama-3.3-70b-versatile,West,West,True,religion; family,medium,"attends church, believes in God, traditional family values, high democracy importance"
703050528,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"High church confidence, traditional family values, low tolerance for social differences"
620050946,llama-3.3-70b-versatile,West,West,True,religion; trust,medium,"low church attendance, low religious identity, general trust in people"
528721763,llama-3.3-70b-versatile,West,West,True,family; trust,medium,"family important, trusts people, tolerates homosexuals"
528720687,llama-3.3-70b-versatile,West,West,True,religion; family,medium,"attends church, traditional family values, trusts institutions"
528050231,llama-3.3-70b-versatile,West,West,True,family; trust,medium,"low religion importance, high tolerance, democratic values"
724051125,llama-3.3-70b-versatile,West,West,True,trust; family,medium,"low church attendance, high tolerance, individualistic child qualities"
380050515,llama-3.3-70b-versatile,West,West,True,family; trust,medium,"high family importance, general trust in people, low immigration acceptance"
620050878,llama-3.3-70b-versatile,West,West,True,religion; family,medium,"attends church rarely, trusts family, prioritizes family in life"
642720133,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"High church confidence, traditional family values, low tolerance for immigrants"
642720411,llama-3.3-70b-versatile,East,East,True,religion; family,medium,"attends church, traditional family values, low trust in institutions"
51051461,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"high church confidence, traditional family values, high importance of God"
705050965,llama-3.3-70b-versatile,East,West,False,family; trust,medium,"low religion importance, high tolerance, low political legitimacy"
642051385,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"attends church, believes in God, traditional family values, low tolerance for immigrants"
112050258,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"high church confidence, traditional family values, low tolerance for immigrants"
616051040,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"low institutional confidence, traditional family values, low religious attendance"
528720411,llama-3.3-70b-versatile,West,West,True,family; trust,medium,"low church attendance, moderate family values, high trust in people"
380052047,llama-3.3-70b-versatile,West,West,True,religion; family,medium,"attends church never, trusts people, tolerates homosexuals"
705050623,llama-3.3-70b-versatile,East,West,False,religion; family,medium,"high importance of family, low confidence in institutions, strong belief in God"
380051467,llama-3.3-70b-versatile,West,West,True,family; trust,medium,"family important, trusts people, tolerates homosexuals"
643720936,llama-3.3-70b-versatile,East,West,False,family; trust,medium,"values family, tolerates immigrants, trusts people, supports democracy"
