uniqid,model,actual,predicted,correct,domain,confidence,reasoning
804051339,deepseek-chat,East,East,True,family;political legitimacy,high,"Duty to have children agreed, child must care for ill parent agreed, strong leader preferred, democracy satisfaction low"
51720087,deepseek-chat,East,East,True,religion; family,high,"High importance of religion, God, believes in hell, heaven, traditional family values, low tolerance"
208050231,deepseek-chat,West,West,True,family; religion,high,"Low religious attendance, atheist identity, no belief in God, high tolerance, liberal family views"
51051005,deepseek-chat,East,East,True,family;religion,high,"Strong family duty, religious identity, low institutional trust, high political dissatisfaction"
208052760,deepseek-chat,West,West,True,family; religion,medium,"High trust, low religious attendance, tolerant on homosexuality, low belief in hell"
643720772,deepseek-chat,East,East,True,family;political legitimacy,medium,"Main goal to make parents proud, strong leader preference, low political action, high state redistribution support"
8050734,deepseek-chat,East,East,True,family;political legitimacy,high,"Duty to have children, child must care for ill parent, low political satisfaction, strong leader preference"
703720348,deepseek-chat,East,West,False,religion; family,high,"Atheist, never attends church, divorce fully justifiable, child qualities exclude religious faith"
804050716,deepseek-chat,East,East,True,religion; family,high,"High religious attendance, belief in God, heaven, hell, strong family importance, low tolerance"
8050595,deepseek-chat,East,East,True,family;political legitimacy,high,"Duty to have children, child must care for ill parent, dissatisfied with political system"
348051145,deepseek-chat,East,East,True,religion; family,high,"High religious attendance, belief in God, hell, heaven, strong family duty, traditional gender roles"
380051759,deepseek-chat,West,East,False,family;religion,high,"High family importance, religious attendance weekly, believes in God, heaven, hell, low tolerance"
724051041,deepseek-chat,West,East,False,family;political legitimacy,medium,"Duty to have children, child must care for ill parent, low political satisfaction, strong leader preference"
203720465,deepseek-chat,East,West,False,religion; family,high,"Low religious attendance, atheist identity, no belief in God, heaven, hell, tolerant family views"
643720680,deepseek-chat,East,West,False,family; political legitimacy,medium,"Duty to have children, child must care for ill parent, moderate political satisfaction"
276720518,deepseek-chat,West,East,False,religion; family,high,"High God importance, weekly attendance, religious identity, duty to have children, low tolerance"
703050528,deepseek-chat,East,East,True,family;political legitimacy,high,"Duty to have children, child must care for ill parent, strong leader preference, low political action"
620050946,deepseek-chat,West,West,True,religion; family,high,"Atheist, never attends church, low God importance, rejects religious child qualities, high trust"
528721763,deepseek-chat,West,East,False,family;religion,high,"Religious identity, belief in God, heaven, hell, duty to have children, strong family importance"
528720687,deepseek-chat,West,West,True,family; religion,high,"Low church attendance, religious identity, high tolerance, low political action, high democracy support"
528050231,deepseek-chat,West,West,True,religion; family,high,"Religious identity not religious, low attendance, no belief in God, liberal family views"
724051125,deepseek-chat,West,West,True,religion; family,high,"Low religious attendance, atheist identity, low family importance, high tolerance"
380050515,deepseek-chat,West,West,True,family;political legitimacy,medium,"Low work importance, high tolerance, low religion attendance, high trust in strangers"
620050878,deepseek-chat,West,West,True,family; political legitimacy,medium,"High satisfaction with political system, low political action, moderate family traditionalism, moderate trust."
642720133,deepseek-chat,East,East,True,religion; family,high,"High religious attendance, belief in God, heaven, hell, strong family importance, low political action."
642720411,deepseek-chat,East,East,True,religion; family,high,"High religious attendance, strong belief in God, traditional family values, low tolerance"
51051461,deepseek-chat,East,West,False,religion; family,high,"High God importance, weekly attendance, religious identity, strong family values, low political action"
705050965,deepseek-chat,East,West,False,family; religion,high,"Low family importance, high justifiability of abortion, divorce, low religious attendance, non-religious identity"
642051385,deepseek-chat,East,East,True,religion; family,high,"High religious attendance, belief in God, heaven, hell, strong family importance, traditional gender views"
112050258,deepseek-chat,East,East,True,religion; family,high,"High God importance, religious identity, duty to have children, obedience valued"
616051040,deepseek-chat,East,West,False,religion; family,high,"Religious identity not religious, low attendance, low God importance, tolerant on homosexuality, divorce, abortion"
528720411,deepseek-chat,West,West,True,religion; family,high,"Atheist, never attends church, low God importance, rejects duty to have children"
380052047,deepseek-chat,West,East,False,family;political legitimacy,high,"Duty to have children disagreed, child must care for ill parent agreed, strong leader preferred"
705050623,deepseek-chat,East,West,False,family; religion,high,"High importance of religion, God, low church attendance, high tolerance, liberal family views"
380051467,deepseek-chat,West,West,True,family; religion,medium,"Religious identity, moderate church attendance, high God importance, moderate family duty views"
643720936,deepseek-chat,East,East,True,family;political legitimacy,high,"Duty to have children, strong leader preference, low political action, high family importance"
