uniqid,model,actual,predicted,correct,domain,confidence,reasoning
826050282,deepseek-chat,West,East,False,family;political legitimacy,high,"Family very important, duty to have children disagreed, strong leader fairly good, democratic system fairly bad."
643721769,deepseek-chat,East,East,True,family;political legitimacy,medium,"Duty to have children disagreed, child qualities include religious faith, political action never done."
804050587,deepseek-chat,East,East,True,family;political legitimacy,medium,"Duty to have children disagreed, strong leader fairly good, democracy fairly bad"
31051429,deepseek-chat,East,East,True,family;authority and autonomy,high,"Strong family duty, child must care for ill parent, low tolerance for homosexuality, high institutional trust in police."
70050057,deepseek-chat,East,East,True,political legitimacy; authority and autonomy,high,"Low institutional confidence, strong leader preference, low tolerance, high justifiability of divorce and abortion."
100050124,deepseek-chat,East,East,True,political legitimacy;trust,medium,"Low political satisfaction, low trust in strangers, high democracy importance, low justifiability of homosexuality"
100050281,deepseek-chat,East,East,True,family;authority and autonomy,medium,"High importance on family, work, religion, duty to have children, strong leader preference."
616051287,deepseek-chat,East,East,True,family;political legitimacy,high,"Strong family duty, low political action, high satisfaction with system, low tolerance for homosexuality"
51720117,deepseek-chat,East,East,True,family;political legitimacy,high,"Strong family duty, high political satisfaction, low political action, high institutional trust."
804720389,deepseek-chat,East,East,True,family;authority and autonomy,high,"High importance of religion, low tolerance, low political action, high democracy importance."
756052929,deepseek-chat,West,East,False,family;political legitimacy,high,"High importance of family, low tolerance, strong preference for democratic system, low trust in churches."
826070686,deepseek-chat,West,East,False,political legitimacy; authority and autonomy,high,"Strong leader preferred, democratic system good, low political satisfaction, high justification for homosexuality and divorce."
112051389,deepseek-chat,East,East,True,family;political legitimacy,high,"Duty to have children strongly agreed, strong leader preferred, democratic system valued highly."
40050720,deepseek-chat,West,East,False,family;political legitimacy,medium,"Duty to have children missing, child must care for parent disagreed, strong leader preferred, experts preferred."
703050773,deepseek-chat,East,East,True,political legitimacy; authority and autonomy,high,"Strong leader preferred, democratic system valued, low institutional confidence, low trust in strangers."
276051759,deepseek-chat,West,East,False,family;authority and autonomy,medium,"Child must care for ill parent agreed, duty to have children neutral, obedience valued"
428050012,deepseek-chat,East,East,True,family;political legitimacy,high,"Family very important, duty to have children agreed, strong leader preferred, low political action."
643050384,deepseek-chat,East,East,True,family;political legitimacy,high,"Duty to have children strongly disagreed, child must care for ill parent strongly agreed, political satisfaction low"
203720682,deepseek-chat,East,East,True,family;political legitimacy,high,"Strong agreement with traditional family roles, low political action, low institutional confidence, moderate democracy satisfaction."
276050847,deepseek-chat,West,West,True,trust; authority and autonomy,high,"High general trust, low institutional confidence, high justifiability of homosexuality, abortion, divorce, euthanasia, suicide, casual sex"
112050769,deepseek-chat,East,East,True,family;political legitimacy,high,"Strong agreement with traditional family roles, low tolerance for immigrants, moderate political satisfaction."
804051339,deepseek-chat,East,East,True,political legitimacy; authority and autonomy,high,"Strong leader preferred, experts rule favored, low political action, high institutional confidence."
51720087,deepseek-chat,East,East,True,family;authority and autonomy,high,"Strong agreement men better leaders, duty to have children, child must care for ill parent"
208050231,deepseek-chat,West,West,True,family;political legitimacy,high,"High democracy satisfaction, low religion importance, high tolerance for homosexuality, low institutional confidence"
51051005,deepseek-chat,East,East,True,family;authority and autonomy,high,"Strong agreement men better leaders, child suffers, duty to have children, obedience valued"
208052760,deepseek-chat,West,East,False,family;political legitimacy,medium,"Duty to have children disagreed, child must care for ill parent disagreed, strong leader fairly good."
643720772,deepseek-chat,East,East,True,family;political legitimacy,medium,"Child must care for ill parent agreed, strong leader not answered, low political action"
8050734,deepseek-chat,East,East,True,family;political legitimacy,high,"Duty to have children agreed, strong leader preferred, low political satisfaction, low trust in strangers."
703720348,deepseek-chat,East,East,True,family;authority and autonomy,high,"Duty to have children agreed, child must care for ill parent agreed, strong family obligations, low political action."
804050716,deepseek-chat,East,East,True,family;political legitimacy,high,"Child qualities include obedience, religious faith, thrift, duty to have children agreed, strong leader preferred."
8050595,deepseek-chat,East,East,True,family;authority and autonomy,high,"Child must care for ill parent strongly agree, duty to have children agree, low political trust, low tolerance"
348051145,deepseek-chat,East,East,True,family;political legitimacy,high,"Strong agreement with traditional family roles, low political system satisfaction, high religious attendance."
380051759,deepseek-chat,West,East,False,family;political legitimacy,high,"Duty to have children agreed, strong leader preferred, low tolerance for immigrants, low political satisfaction."
724051041,deepseek-chat,West,East,False,family;political legitimacy,high,"High justifiability of claiming benefits, low tolerance, strong leader preference, low democratic satisfaction."
203720465,deepseek-chat,East,East,True,family;political legitimacy,high,"Duty to have children disagreed, strong leader preferred, democratic system rated bad, low trust in strangers."
643720680,deepseek-chat,East,East,True,family;political legitimacy,medium,"Duty to have children agreed, strong leader preferred, moderate democracy satisfaction, low institutional confidence."
276720518,deepseek-chat,West,East,False,political legitimacy; authority and autonomy,high,"Strong leader preference, low democratic system rating, low tolerance, high justifiability of political violence"
703050528,deepseek-chat,East,East,True,political legitimacy; authority and autonomy,high,"Strong leader preferred, democratic system good, low political action, high satisfaction with system."
620050946,deepseek-chat,West,East,False,family;political legitimacy,medium,"Child must care for ill parent agreed, strong leader fairly good, democratic system very good"
528721763,deepseek-chat,West,East,False,family;political legitimacy,medium,"Duty to have children disagreed, strong leader not preferred, moderate trust in institutions."
528720687,deepseek-chat,West,East,False,family;political legitimacy,high,"High importance of work, low tolerance for homosexuals, low political action, low institutional confidence."
528050231,deepseek-chat,West,East,False,family;authority and autonomy,high,"High justifiability for homosexuality, abortion, divorce, euthanasia, casual sex, low religious attendance, no belief in God."
724051125,deepseek-chat,West,East,False,family;political legitimacy,high,"Child qualities obedience, duty to have children disagreed, strong leader preferred, democracy satisfaction low."
380050515,deepseek-chat,West,East,False,family;political legitimacy,medium,"Duty to have children agreed, strong leader preferred, low immigration acceptance, high trust in strangers"
620050878,deepseek-chat,West,East,False,family;political legitimacy,high,"Family importance high, duty to have children agreed, strong leader preference, low political action."
642720133,deepseek-chat,East,East,True,family;authority and autonomy,high,"Child qualities include religious faith, obedience, determination, family importance high, strong leader preference"
642720411,deepseek-chat,East,East,True,family;political legitimacy,high,"Strong religious faith, low tolerance, high importance of family, strong leader preference, low immigration acceptance"
51051461,deepseek-chat,East,East,True,family;authority and autonomy,high,"Strong family duty, low tolerance for immigrants, high political system satisfaction, low political action."
705050965,deepseek-chat,East,East,True,political legitimacy;authority and autonomy,high,"Strong leader preference, low democratic satisfaction, low political action, high justifiability of abortion and divorce"
642051385,deepseek-chat,East,East,True,family;political legitimacy,high,"High importance of religion, strong leader preference, low trust in strangers, low tolerance for immigrants"
112050258,deepseek-chat,East,East,True,family;authority and autonomy,high,"Duty to have children agreed, child must care for ill parent agreed, men better leaders agreed"
616051040,deepseek-chat,East,East,True,family;political legitimacy,high,"High importance of family, obedience valued, low institutional confidence, low satisfaction with political system"
528720411,deepseek-chat,West,East,False,family;political legitimacy,high,"Duty to have children strongly disagreed, child must care for ill parent strongly disagreed, strong leader fairly good"
380052047,deepseek-chat,West,East,False,family;political legitimacy,high,"High importance of family, duty to have children, strong leader preference, low tolerance for immigrants."
705050623,deepseek-chat,East,East,True,family;political legitimacy,high,"Duty to have children agreed, strong leader preferred, democratic system rated good, low institutional confidence."
380051467,deepseek-chat,West,East,False,family;authority and autonomy,medium,"High importance on family, duty to care for parents, low tolerance for immigrants, high justifiability for euthanasia"
643720936,deepseek-chat,East,East,True,family;political legitimacy,high,"Strong agreement with traditional family roles, low political action, low trust in institutions."
