uniqid,model,actual,predicted,correct,domain,confidence,reasoning
620051196,gpt-5.1,West,East,False,family;authority and autonomy,medium,"Traditional gender views, low immigration support, obedience valued, democracy important, moderate religious practice"
268050619,gpt-5.1,East,East,True,religion;authority and autonomy,high,"strong religious belief, traditional gender views, low tolerance for homosexuality, strong order preference, low protest orientation"
642050276,gpt-5.1,East,East,True,religion;family,medium,"weekly church attendance, God important, traditional child qualities, low homosexuality acceptance, strong family obligations"
578050424,gpt-5.1,West,West,True,religion;authority and autonomy,medium,"secular identity, low religious practice, strong support for homosexuality, strong democratic norms, high system satisfaction"
826070607,gpt-5.1,West,West,True,religion;authority and autonomy,medium,"Religious, tolerant of homosexuality, supports income redistribution, distrusts elections, supports democracy, moderate gender egalitarianism"
616050330,gpt-5.1,East,West,False,religion;authority and autonomy,medium,"Secular, supports abortion and euthanasia, distrusts institutions, values elections, rejects religious legal authority"
70050453,gpt-5.1,East,East,True,religion;authority and autonomy,high,"Religious, low tolerance for homosexuality, strong order preference, supports income equality, skeptical about elections"
752051028,gpt-5.1,West,West,True,religion;authority and autonomy,medium,"Atheist identity, no belief in God, liberal on homosexuality, abortion, divorce, euthanasia"
826050282,gpt-5.1,West,East,False,religion;authority and autonomy,medium,"low religious attendance, low tolerance homosexuality, strong order preference, low immigration support, moderate democracy importance"
643721769,gpt-5.1,East,East,True,religion;trust,medium,"Religious, distrustful, low tolerance, low political participation, moderate democracy support, limited institutional confidence"
804050587,gpt-5.1,East,West,False,religion;family,medium,"moderate religious practice, liberal on abortion and divorce, tolerant of homosexuality, traditional child qualities"
31051429,gpt-5.1,East,East,True,religion;authority and autonomy,medium,"Religious, traditional gender views, low tolerance immigrants, strong family duty, moderate democracy support, distrust institutions"
70050057,gpt-5.1,East,East,True,religion;authority and autonomy,high,"Religious, low institutional confidence, strong redistribution support, low tolerance minorities, strong democracy support, male 45"
100050124,gpt-5.1,East,East,True,authority and autonomy;political legitimacy,medium,"strong support for elections and civil rights, distrust in elections, low political satisfaction, secular, traditional on homosexuality"
100050281,gpt-5.1,East,East,True,religion;authority and autonomy,medium,"High religious importance, traditional gender views, order priority, moderate democracy support, medium immigration ambivalence"
616051287,gpt-5.1,East,East,True,religion;authority and autonomy,medium,"Religious, traditional on child qualities, low tolerance of homosexuality, limited protest, strong order, redistribution"
51720117,gpt-5.1,East,East,True,religion;authority and autonomy,medium,"Strong religious belief, strong obedience norms, low protest participation, high democracy support, high immigration support"
804720389,gpt-5.1,East,East,True,religion;authority and autonomy,high,"weekly religious, strong belief in God, low tolerance homosexuality, low protest participation, democracy prioritized"
756052929,gpt-5.1,West,West,True,religion;authority and autonomy,medium,"Secular, tolerant of homosexuality and abortion, supports free elections, trusts institutions, accepts immigration"
826070686,gpt-5.1,West,West,True,authority and autonomy;political legitimacy,medium,"supports homosexuality, supports divorce, supports euthanasia, secular, trusts institutions, accepts immigration, favors democracy"
112051389,gpt-5.1,East,West,False,authority and autonomy;political legitimacy,medium,"supports gender equality, supports homosexual parents, prioritizes participation, protests, democracy, low institutional confidence, secular identity"
40050720,gpt-5.1,West,West,True,religion;authority and autonomy,medium,"Religious but low attendance, tolerant on homosexuality and abortion, supports democracy, distrusts strong leaders"
703050773,gpt-5.1,East,East,True,authority and autonomy;political legitimacy,medium,"strong leader support, low democracy satisfaction, distrust institutions, anti-immigration, secular, traditional gender views"
276051759,gpt-5.1,West,West,True,family;authority and autonomy,medium,"High family importance, moderate gender egalitarianism, low religiosity, supports divorce, euthanasia, democracy, distrusts immigration"
428050012,gpt-5.1,East,West,False,religion;authority and autonomy,low,"nonreligious identity, low God importance, supports homosexuality, supports euthanasia, low political participation"
643050384,gpt-5.1,East,East,True,family;authority and autonomy,medium,"traditional child obedience, low homosexuality acceptance, order priority, low political action, low immigration enthusiasm"
203720682,gpt-5.1,East,West,False,religion;authority and autonomy,medium,"Nonreligious, liberal on homosexuality and abortion, supports expert governance, moderate democracy importance, low activism"
276050847,gpt-5.1,West,West,True,authority and autonomy;family,medium,"Supports homosexuality, liberal on abortion and euthanasia, secular, high family trust, democratic values"
112050769,gpt-5.1,East,East,True,family;authority and autonomy,medium,"Traditional gender views, low religious belief, moderate democracy support, limited tolerance, moderate institutional trust"
804051339,gpt-5.1,East,East,True,religion;authority and autonomy,medium,"religious believer, low tolerance for homosexuality, low political participation, moderate democracy support, moderate trust"
51720087,gpt-5.1,East,East,True,religion;authority and autonomy,high,"Religious, traditional morality, strong order preference, distrusts homosexuals, low protest readiness, supports army intervention"
208050231,gpt-5.1,West,West,True,religion;authority and autonomy,medium,"Nonreligious, homosexuality acceptable, abortion and euthanasia acceptable, supports democracy, rejects traditional gender roles"
51051005,gpt-5.1,East,East,True,religion;authority and autonomy,medium,"religious believer, traditional on homosexuality, strong obedience, low institutional trust, supports redistribution, skeptical elections"
208052760,gpt-5.1,West,West,True,religion;authority and autonomy,medium,"Moderate religiosity, supports abortion and divorce, high democracy support, low homosexuality tolerance, older cohort"
643720772,gpt-5.1,East,West,False,authority and autonomy;political legitimacy,medium,"supports income equality, supports free elections, low political participation, moderate institutional trust, gender-egalitarian views"
8050734,gpt-5.1,East,East,True,religion;authority and autonomy,medium,"Non-practicing but religious, low tolerance for homosexuality, strong obedience norms, low political satisfaction"
703720348,gpt-5.1,East,East,True,family;authority and autonomy,medium,"Strong family focus, traditional child qualities, low political action, low tolerance, low religiosity"
804050716,gpt-5.1,East,East,True,religion;authority and autonomy,medium,"religious, low tolerance minorities, traditional child qualities, skeptical institutions, supports income equality, limited protest"
8050595,gpt-5.1,East,West,False,religion;authority and autonomy,medium,"secular beliefs, low church confidence, supports gender equality, supports free elections, distrusts institutions, pro-immigration"
348051145,gpt-5.1,East,East,True,religion;authority and autonomy,high,"weekly religious, believes in hell and heaven, low homosexuality acceptance, strong child duty, distrustful"
380051759,gpt-5.1,West,East,False,religion;authority and autonomy,high,"religious, traditional morality, low tolerance minorities, strong family duty, moderate gender equality, distrust immigration"
724051041,gpt-5.1,West,East,False,religion;authority and autonomy,medium,"religious, low God importance, low tolerance minorities, order over participation, moderate democracy support"
203720465,gpt-5.1,East,West,False,religion;authority and autonomy,medium,"secular identity, low God importance, tolerant of homosexuality, supports free elections, supports gender equality"
643720680,gpt-5.1,East,West,False,religion;authority and autonomy,medium,"secular, low church attendance, tolerant of homosexuality, supports gender equality, favors democratic procedures, moderate redistribution"
276720518,gpt-5.1,West,West,True,religion;authority and autonomy,medium,"weekly religious, God central, tolerant of homosexuality, supports democracy, accepts immigration, moderate gender egalitarianism"
703050528,gpt-5.1,East,East,True,religion;authority and autonomy,medium,"religious, low God importance, low tolerance minorities, strong leader support, low democracy characteristics, traditional gender views"
620050946,gpt-5.1,West,East,False,religion;authority and autonomy,medium,"Atheist identity, low religious practice, strong order preference, strong leader support, high democracy importance"
528721763,gpt-5.1,West,East,False,religion;authority and autonomy,medium,"low religious practice, belief in hell and heaven, low tolerance homosexuality, order over freedoms"
528720687,gpt-5.1,West,West,True,religion;authority and autonomy,medium,"low religious practice, liberal on homosexuality and prostitution, strong democracy support, low political participation"
528050231,gpt-5.1,West,West,True,religion;authority and autonomy,medium,"secular identity, low religious practice, high tolerance homosexuality, supports elections, democracy, civil rights"
724051125,gpt-5.1,West,West,True,authority and autonomy;political legitimacy,medium,"supports free elections, supports civil rights, secular, tolerant of homosexuality, distrusts churches, supports protests"
380050515,gpt-5.1,West,West,True,religion;authority and autonomy,low,"secular, tolerant of homosexuality, supports gender equality, moderate democracy support, negative immigration, young age"
620050878,gpt-5.1,West,West,True,religion;authority and autonomy,medium,"secular beliefs, tolerant on homosexuality, supports democracy, low protest engagement, moderate institutional trust"
642720133,gpt-5.1,East,East,True,religion;authority and autonomy,medium,"Strong religious belief, strict moral views, low political action, high democracy expectations, male, young"
642720411,gpt-5.1,East,East,True,religion;authority and autonomy,high,"highly religious, intolerant of homosexuality, drugs, immigrants, strong order preference, restrictive moral views"
51051461,gpt-5.1,East,East,True,religion;authority and autonomy,medium,"Religious, traditional morality, obedience unimportant, democracy valued, distrusts strikes, moderate institutional trust, skeptical elections"
705050965,gpt-5.1,East,West,False,religion;authority and autonomy,medium,"atheist, low religious practice, supports homosexuality, supports abortion, supports divorce, distrusts institutions, low political participation"
642051385,gpt-5.1,East,East,True,religion;authority and autonomy,high,"Religious, traditional on homosexuality, abortion allowed, strong democracy support, low institutional trust, low immigration enthusiasm"
112050258,gpt-5.1,East,East,True,religion;authority and autonomy,medium,"Religious, traditional on homosexuality and abortion, strong order preference, low political trust, older cohort"
616051040,gpt-5.1,East,East,True,religion;authority and autonomy,medium,"high importance of religion, low religious practice, low institutional confidence, strong order preference, low tolerance"
528720411,gpt-5.1,West,West,True,authority and autonomy;family,medium,"secular, supports homosexuality, supports abortion and euthanasia, moderate trust, democratic values, gender-egalitarian tendencies"
380052047,gpt-5.1,West,West,True,religion;authority and autonomy,medium,"secular identity, tolerant on homosexuality, supports abortion and divorce, democratic values strong, moderate institutional trust"
705050623,gpt-5.1,East,West,False,religion;authority and autonomy,medium,"Non-practicing but strongly believing, liberal on homosexuality and abortion, supports free elections, distrusts institutions"
380051467,gpt-5.1,West,West,True,religion;authority and autonomy,medium,"religious, tolerant of homosexuality, supports euthanasia, supports abortion, supports free elections, moderate trust"
643720936,gpt-5.1,East,East,True,religion;authority and autonomy,medium,"Religious attendance moderate, low God importance, traditional gender roles, low protest participation, skeptical of homosexuality"
