uniqid,actual,predicted,correct,domain,confidence,reasoning
643720680,East,West,False,religion;authority and autonomy,medium,"nonreligious identity, low religious beliefs, moderate autonomy values, moderate gender equality support, moderate democracy importance, moderate immigration positivity"
276720518,West,West,True,religion;authority and autonomy,medium,"weekly churchgoing, God highly important, secular gender attitudes, tolerant of homosexuality, supports euthanasia, abortion, casual sex, values free elections"
703050528,East,East,True,religion;authority and autonomy,medium,"weekly religious, low God importance, low child obedience, strong democracy support, low democratic satisfaction, low tolerance, traditional gender views"
620050946,West,West,True,religion;authority and autonomy,medium,"atheist identity, low practice, liberal on homosexuality and prostitution, supports strong democracy, low trust in churches, abortion moderate"
528721763,West,East,False,religion;family,medium,"low religious practice despite belief, family central, moderate traditional child qualities, low political action, limited tolerance, medium institutional trust"
528720687,West,West,True,religion;authority and autonomy,medium,"weekly religious identity with low practice, strong individual rights emphasis, liberal on sexuality and abortion, rejects religious law, distrusts army rule"
528050231,West,West,True,religion;authority and autonomy,medium,"atheist identity, no belief in God, homosexuality fully justified, high gender equality, low religiosity, supports free elections, civil rights"
724051125,West,West,True,political legitimacy;authority and autonomy,medium,"strong pro-democracy values, secular, distrust churches and police, supports environmental movement, tolerant toward immigrants, some liberal justifiability norms"
380050515,West,West,True,family;authority and autonomy,medium,"high tolerance for homosexuality, supports equal education, secular low attendance, approves prostitution, abortion, euthanasia, supports political participation"
620050878,West,West,True,religion;authority and autonomy,medium,"low religious practice, tolerant of homosexuality and prostitution, accepts immigration, supports democracy, low protest actions, moderate gender traditionalism"
642720133,East,East,True,religion;authority and autonomy,medium,"weekly religious attendance, strict moral codes, intolerant of outgroups, skeptical of homosexuality, favors redistribution, low democratic satisfaction"
642720411,East,East,True,religion;authority and autonomy,high,"strong traditional religiosity, low tolerance homosexuals, immigrants, high obedience preference, strong order preference, restrictive moral views"
51051461,East,West,False,religion;authority and autonomy,medium,"frequent attendance, strong belief and importance of God, disapproves homosexuality, tolerant of immigrants, supports freedom of speech, democratic values"
705050965,East,West,False,religion;authority and autonomy,medium,"atheist identity, God unimportant, high acceptance homosexuality and abortion, low institutional confidence, supports strong leader, rejects religious legal authority"
642051385,East,East,True,religion;family,high,"weekly attendance, religious self-identity, strong belief in God, rejects homosexuality, abortion, euthanasia, stresses family importance, traditional child qualities"
112050258,East,East,True,religion;authority and autonomy,high,"religious, opposed to homosexuality, rejects political violence, low political satisfaction, order priority, female, traditional child duty"
616051040,East,West,False,religion;authority and autonomy,medium,"high homosexuality acceptance, religiously unaffiliated, low institutional confidence, strong democracy support, egalitarian gender views, high interpersonal trust"
528720411,West,West,True,family;authority and autonomy,medium,"secular and atheist, liberal on sexuality, supports euthanasia and abortion, distrusts churches, emphasizes family, supports free elections"
380052047,West,West,True,religion;authority and autonomy,medium,"atheist identity, low religious importance, full tolerance homosexuality, moderate abortion and euthanasia acceptance, pro-democratic norms, limited institutional trust"
705050623,East,West,False,religion;authority and autonomy,medium,"secular, god important but no afterlife, low institutional confidence, democratic ideals central, strong support for expressive individualism"
380051467,West,East,False,religion;authority and autonomy,medium,"moderate religious importance, low institutional trust, cautious on democracy, limited tolerance, favors responsibility and determination, some protest readiness"
643720936,East,East,True,religion;authority and autonomy,high,"low religious belief despite occasional attendance, strong gender traditionalism, skeptical of homosexuality, skeptical immigration, authoritarian leanings, limited protest participation"
